typesId,pokemonId,typeName,slot,createdAt,updatedAt
1597,10149,fire,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1598,10149,ghost,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1599,10150,bug,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1600,10150,fairy,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1601,10151,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1602,10152,rock,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1603,10153,water,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1604,10153,bug,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1605,10154,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1606,10154,steel,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1607,10155,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1608,10155,steel,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1609,10156,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1610,10156,ghost,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1611,10157,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1612,10157,dragon,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1613,10158,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1614,10159,normal,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1615,10160,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1616,10161,steel,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1617,10162,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1618,10163,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1619,10163,fairy,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1620,10164,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1621,10165,poison,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1622,10165,psychic,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1623,10166,fighting,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1624,10167,poison,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1625,10167,fairy,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1626,10168,ice,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1627,10168,psychic,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1628,10169,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1629,10169,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1630,10170,fighting,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1631,10170,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1632,10171,dark,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1633,10171,flying,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1634,10172,poison,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1635,10172,psychic,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1636,10173,ghost,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1637,10174,dark,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1638,10174,normal,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1639,10175,dark,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1640,10175,normal,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1641,10176,ice,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1642,10177,ice,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1643,10178,ice,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1644,10178,fire,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1645,10179,ground,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1646,10179,ghost,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1647,10180,ground,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1648,10180,steel,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1649,10181,dragon,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1650,10181,ground,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1651,10182,flying,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1652,10182,water,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1653,10183,flying,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1654,10183,water,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1655,10184,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1656,10184,poison,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1657,10185,ice,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1658,10186,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1659,10186,normal,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1660,10187,electric,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1661,10187,dark,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1662,10188,fairy,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1663,10188,steel,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1664,10189,fighting,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1665,10189,steel,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1666,10190,poison,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1667,10190,dragon,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1668,10191,fighting,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1669,10191,water,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1670,10192,dark,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1671,10192,grass,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1672,10193,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1673,10193,ice,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1674,10194,psychic,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1675,10194,ghost,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
