statsId,pokemonId,statName,baseStat,effort,createdAt,updatedAt
1707,285,defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1708,285,special-attack,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1709,285,special-defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1710,285,speed,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1711,286,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1712,286,attack,130,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1713,286,defense,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1714,286,special-attack,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1715,286,special-defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1716,286,speed,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1717,287,hp,60,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1718,287,attack,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1719,287,defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1720,287,special-attack,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1721,287,special-defense,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1722,287,speed,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1723,288,hp,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1724,288,attack,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1725,288,defense,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1726,288,special-attack,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1727,288,special-defense,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1728,288,speed,90,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1729,289,hp,150,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1730,289,attack,160,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1731,289,defense,100,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1732,289,special-attack,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1733,289,special-defense,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1734,289,speed,100,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1735,290,hp,31,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1736,290,attack,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1737,290,defense,90,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1738,290,special-attack,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1739,290,special-defense,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1740,290,speed,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1741,291,hp,61,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1742,291,attack,90,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1743,291,defense,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1744,291,special-attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1745,291,special-defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1746,291,speed,160,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1747,292,hp,1,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1748,292,attack,90,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1749,292,defense,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1750,292,special-attack,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1751,292,special-defense,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1752,292,speed,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1753,293,hp,64,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1754,293,attack,51,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1755,293,defense,23,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1756,293,special-attack,51,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1757,293,special-defense,23,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1758,293,speed,28,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1759,294,hp,84,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1760,294,attack,71,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1761,294,defense,43,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1762,294,special-attack,71,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1763,294,special-defense,43,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1764,294,speed,48,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1765,295,hp,104,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1766,295,attack,91,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1767,295,defense,63,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1768,295,special-attack,91,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1769,295,special-defense,73,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1770,295,speed,68,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1771,296,hp,72,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1772,296,attack,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1773,296,defense,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1774,296,special-attack,20,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1775,296,special-defense,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1776,296,speed,25,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1777,297,hp,144,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1778,297,attack,120,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1779,297,defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1780,297,special-attack,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1781,297,special-defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1782,297,speed,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1783,298,hp,50,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1784,298,attack,20,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1785,298,defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1786,298,special-attack,20,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1787,298,special-defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1788,298,speed,20,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1789,299,hp,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1790,299,attack,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1791,299,defense,135,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1792,299,special-attack,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1793,299,special-defense,90,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1794,299,speed,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1795,300,hp,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1796,300,attack,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1797,300,defense,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1798,300,special-attack,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1799,300,special-defense,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1800,300,speed,50,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1801,301,hp,70,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1802,301,attack,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1803,301,defense,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1804,301,special-attack,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1805,301,special-defense,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1806,301,speed,90,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1807,302,hp,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1808,302,attack,75,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1809,302,defense,75,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1810,302,special-attack,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1811,302,special-defense,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1812,302,speed,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1813,303,hp,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1814,303,attack,85,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1815,303,defense,85,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1816,303,special-attack,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1817,303,special-defense,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1818,303,speed,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1819,304,hp,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1820,304,attack,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1821,304,defense,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1822,304,special-attack,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1823,304,special-defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1824,304,speed,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1825,305,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1826,305,attack,90,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1827,305,defense,140,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1828,305,special-attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1829,305,special-defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1830,305,speed,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1831,306,hp,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1832,306,attack,110,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1833,306,defense,180,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1834,306,special-attack,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1835,306,special-defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1836,306,speed,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1837,307,hp,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1838,307,attack,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1839,307,defense,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1840,307,special-attack,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1841,307,special-defense,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1842,307,speed,60,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1843,308,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1844,308,attack,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1845,308,defense,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1846,308,special-attack,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1847,308,special-defense,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1848,308,speed,80,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1849,309,hp,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1850,309,attack,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1851,309,defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1852,309,special-attack,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1853,309,special-defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1854,309,speed,65,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1855,310,hp,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1856,310,attack,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1857,310,defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1858,310,special-attack,105,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1859,310,special-defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1860,310,speed,105,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1861,311,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1862,311,attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1863,311,defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1864,311,special-attack,85,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1865,311,special-defense,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1866,311,speed,95,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1867,312,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1868,312,attack,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1869,312,defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1870,312,special-attack,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1871,312,special-defense,85,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1872,312,speed,95,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1873,313,hp,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1874,313,attack,73,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1875,313,defense,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1876,313,special-attack,47,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1877,313,special-defense,85,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1878,313,speed,85,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1879,314,hp,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1880,314,attack,47,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1881,314,defense,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1882,314,special-attack,73,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1883,314,special-defense,85,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1884,314,speed,85,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1885,315,hp,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1886,315,attack,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1887,315,defense,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1888,315,special-attack,100,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1889,315,special-defense,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1890,315,speed,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1891,316,hp,70,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1892,316,attack,43,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1893,316,defense,53,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1894,316,special-attack,43,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1895,316,special-defense,53,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1896,316,speed,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1897,317,hp,100,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1898,317,attack,73,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1899,317,defense,83,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1900,317,special-attack,73,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1901,317,special-defense,83,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1902,317,speed,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1903,318,hp,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1904,318,attack,90,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1905,318,defense,20,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1906,318,special-attack,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1907,318,special-defense,20,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1908,318,speed,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1909,319,hp,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1910,319,attack,120,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1911,319,defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1912,319,special-attack,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1913,319,special-defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1914,319,speed,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1915,320,hp,130,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1916,320,attack,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1917,320,defense,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1918,320,special-attack,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1919,320,special-defense,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1920,320,speed,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1921,321,hp,170,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1922,321,attack,90,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1923,321,defense,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1924,321,special-attack,90,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1925,321,special-defense,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1926,321,speed,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1927,322,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1928,322,attack,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1929,322,defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1930,322,special-attack,65,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1931,322,special-defense,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1932,322,speed,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1933,323,hp,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1934,323,attack,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1935,323,defense,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1936,323,special-attack,105,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1937,323,special-defense,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1938,323,speed,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1939,324,hp,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1940,324,attack,85,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1941,324,defense,140,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1942,324,special-attack,85,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1943,324,special-defense,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1944,324,speed,20,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1945,325,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1946,325,attack,25,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1947,325,defense,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1948,325,special-attack,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1949,325,special-defense,80,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1950,325,speed,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1951,326,hp,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1952,326,attack,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1953,326,defense,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1954,326,special-attack,90,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1955,326,special-defense,110,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1956,326,speed,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1957,327,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1958,327,attack,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1959,327,defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1960,327,special-attack,60,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1961,327,special-defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1962,327,speed,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1963,328,hp,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1964,328,attack,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1965,328,defense,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1966,328,special-attack,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1967,328,special-defense,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1968,328,speed,10,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1969,329,hp,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1970,329,attack,70,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1971,329,defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1972,329,special-attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1973,329,special-defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1974,329,speed,70,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1975,330,hp,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1976,330,attack,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1977,330,defense,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1978,330,special-attack,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1979,330,special-defense,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1980,330,speed,100,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1981,331,hp,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1982,331,attack,85,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1983,331,defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1984,331,special-attack,85,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1985,331,special-defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1986,331,speed,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1987,332,hp,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1988,332,attack,115,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1989,332,defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1990,332,special-attack,115,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1991,332,special-defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1992,332,speed,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1993,333,hp,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1994,333,attack,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1995,333,defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1996,333,special-attack,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
1997,333,special-defense,75,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
